Base,Lat,Lon,Nom_du_jour,Jour_de_la_semaine,Heure,DayType,Nom_du_mois,DaySituation
B02512,40.7449,-73.8436,Thursday,4,0,NormalDay,September,Night
B02512,40.7451,-73.8431,Thursday,4,0,NormalDay,September,Night
B02512,40.7477,-74.0045,Thursday,4,0,NormalDay,September,Night
B02512,40.7498,-73.9922,Thursday,4,0,NormalDay,September,Night
B02512,40.7534,-73.9684,Thursday,4,0,NormalDay,September,Night
B02512,40.7537,-73.9819,Thursday,4,0,NormalDay,September,Night
B02512,40.7545,-73.8453,Thursday,4,0,NormalDay,September,Night
B02512,40.7551,-73.9751,Thursday,4,0,NormalDay,September,Night
B02512,40.7558,-73.9875,Thursday,4,0,NormalDay,September,Night
B02512,40.7566,-73.9831,Thursday,4,0,NormalDay,September,Night
B02512,40.7585,-73.9691,Thursday,4,0,NormalDay,September,Night
B02512,40.7622,-73.972,Thursday,4,0,NormalDay,September,Night
B02512,40.7644,-73.9796,Thursday,4,0,NormalDay,September,Night
B02512,40.7655,-73.9791,Thursday,4,0,NormalDay,September,Night
B02512,40.7657,-73.9826,Thursday,4,0,NormalDay,September,Night
B02512,40.7693,-73.985,Thursday,4,0,NormalDay,September,Night
B02512,40.771,-73.9537,Thursday,4,0,NormalDay,September,Night
B02512,40.8295,-73.9237,Thursday,4,0,NormalDay,September,Night
B02512,40.8379,-73.9401,Thursday,4,0,NormalDay,September,Night
B02512,40.8603,-73.9765,Thursday,4,0,NormalDay,September,Night
B02512,40.5867,-74.1929,Sunday,0,1,NormalDay,September,Night
B02512,40.6759,-74.0169,Sunday,0,1,NormalDay,September,Night
B02512,40.6763,-73.9837,Sunday,0,1,NormalDay,September,Night
B02512,40.6795,-73.9956,Sunday,0,1,NormalDay,September,Night
B02512,40.687,-73.9446,Sunday,0,1,NormalDay,September,Night
B02512,40.6888,-73.9573,Sunday,0,1,NormalDay,September,Night
B02512,40.7033,-73.9285,Sunday,0,1,NormalDay,September,Night
B02512,40.7047,-73.929,Sunday,0,1,NormalDay,September,Night
B02512,40.7057,-73.9237,Sunday,0,1,NormalDay,September,Night
B02512,40.7061,-74.0152,Sunday,0,1,NormalDay,September,Night
B02512,40.7077,-73.9683,Sunday,0,1,NormalDay,September,Night
B02512,40.7086,-73.9377,Sunday,0,1,NormalDay,September,Night
B02512,40.7091,-74.0092,Sunday,0,1,NormalDay,September,Night
B02512,40.7093,-74.0162,Sunday,0,1,NormalDay,September,Night
B02512,40.7114,-73.9617,Sunday,0,1,NormalDay,September,Night
B02512,40.7116,-73.9576,Sunday,0,1,NormalDay,September,Night
B02512,40.7141,-73.9513,Sunday,0,1,NormalDay,September,Night
B02512,40.7173,-73.9563,Sunday,0,1,NormalDay,September,Night
B02512,40.7174,-73.9482,Sunday,0,1,NormalDay,September,Night
B02512,40.7179,-73.9404,Sunday,0,1,NormalDay,September,Night
B02512,40.719,-73.9902,Sunday,0,1,NormalDay,September,Night
B02512,40.719,-73.9899,Sunday,0,1,NormalDay,September,Night
B02512,40.7195,-73.9954,Sunday,0,1,NormalDay,September,Night
B02512,40.7199,-73.9886,Sunday,0,1,NormalDay,September,Night
B02512,40.7202,-73.9883,Sunday,0,1,NormalDay,September,Night
B02512,40.7207,-73.997,Sunday,0,1,NormalDay,September,Night
B02512,40.7208,-74.0005,Sunday,0,1,NormalDay,September,Night
B02512,40.7209,-73.9959,Sunday,0,1,NormalDay,September,Night
B02512,40.7212,-73.9883,Sunday,0,1,NormalDay,September,Night
B02512,40.7212,-73.9878,Sunday,0,1,NormalDay,September,Night
B02512,40.7213,-73.9974,Sunday,0,1,NormalDay,September,Night
B02512,40.7214,-73.9937,Sunday,0,1,NormalDay,September,Night
B02512,40.7216,-73.9582,Sunday,0,1,NormalDay,September,Night
B02512,40.7219,-73.9804,Sunday,0,1,NormalDay,September,Night
B02512,40.7222,-73.9881,Sunday,0,1,NormalDay,September,Night
B02512,40.7225,-73.9872,Sunday,0,1,NormalDay,September,Night
B02512,40.7226,-73.9594,Sunday,0,1,NormalDay,September,Night
B02512,40.7227,-73.9884,Sunday,0,1,NormalDay,September,Night
B02512,40.7227,-73.9871,Sunday,0,1,NormalDay,September,Night
B02512,40.7229,-73.989,Sunday,0,1,NormalDay,September,Night
B02512,40.723,-73.9859,Sunday,0,1,NormalDay,September,Night
B02512,40.7231,-73.9888,Sunday,0,1,NormalDay,September,Night
B02512,40.7237,-73.9914,Sunday,0,1,NormalDay,September,Night
B02512,40.7241,-73.6336,Sunday,0,1,NormalDay,September,Night
B02512,40.7243,-73.9924,Sunday,0,1,NormalDay,September,Night
B02512,40.725,-73.9875,Sunday,0,1,NormalDay,September,Night
B02512,40.7256,-73.9841,Sunday,0,1,NormalDay,September,Night
B02512,40.7256,-73.9574,Sunday,0,1,NormalDay,September,Night
B02512,40.7257,-74.0058,Sunday,0,1,NormalDay,September,Night
B02512,40.7259,-73.9948,Sunday,0,1,NormalDay,September,Night
B02512,40.7259,-73.9837,Sunday,0,1,NormalDay,September,Night
B02512,40.726,-74.0082,Sunday,0,1,NormalDay,September,Night
B02512,40.7271,-73.992,Sunday,0,1,NormalDay,September,Night
B02512,40.7275,-74.1553,Sunday,0,1,NormalDay,September,Night
B02512,40.7285,-73.9997,Sunday,0,1,NormalDay,September,Night
B02512,40.7285,-73.9996,Sunday,0,1,NormalDay,September,Night
B02512,40.7292,-73.9507,Sunday,0,1,NormalDay,September,Night
B02512,40.7302,-74.0049,Sunday,0,1,NormalDay,September,Night
B02512,40.7329,-73.9977,Sunday,0,1,NormalDay,September,Night
B02512,40.7331,-73.9948,Sunday,0,1,NormalDay,September,Night
B02512,40.7338,-73.8797,Sunday,0,1,NormalDay,September,Night
B02512,40.734,-74.0096,Sunday,0,1,NormalDay,September,Night
B02512,40.7341,-73.9998,Sunday,0,1,NormalDay,September,Night
B02512,40.7342,-73.9893,Sunday,0,1,NormalDay,September,Night
B02512,40.7351,-74.1646,Sunday,0,1,NormalDay,September,Night
B02512,40.7356,-73.9797,Sunday,0,1,NormalDay,September,Night
B02512,40.7362,-73.9873,Sunday,0,1,NormalDay,September,Night
B02512,40.7371,-73.9906,Sunday,0,1,NormalDay,September,Night
B02512,40.739,-73.9853,Sunday,0,1,NormalDay,September,Night
B02512,40.7392,-73.9955,Sunday,0,1,NormalDay,September,Night
B02512,40.7394,-74.0068,Sunday,0,1,NormalDay,September,Night
B02512,40.7394,-74.0066,Sunday,0,1,NormalDay,September,Night
B02512,40.7394,-74.0017,Sunday,0,1,NormalDay,September,Night
B02512,40.7395,-74.008,Sunday,0,1,NormalDay,September,Night
B02512,40.7395,-74.002,Sunday,0,1,NormalDay,September,Night
B02512,40.7396,-74.0062,Sunday,0,1,NormalDay,September,Night
B02512,40.7397,-74.0053,Sunday,0,1,NormalDay,September,Night
B02512,40.7399,-74.0061,Sunday,0,1,NormalDay,September,Night
B02512,40.74,-74.0057,Sunday,0,1,NormalDay,September,Night
B02512,40.7407,-74.0051,Sunday,0,1,NormalDay,September,Night
B02512,40.7412,-74.0081,Sunday,0,1,NormalDay,September,Night
B02512,40.7412,-74.0074,Sunday,0,1,NormalDay,September,Night
B02512,40.7421,-74.0057,Sunday,0,1,NormalDay,September,Night
B02512,40.7421,-74.0054,Sunday,0,1,NormalDay,September,Night
B02512,40.7423,-74.0025,Sunday,0,1,NormalDay,September,Night
B02512,40.7426,-74.0042,Sunday,0,1,NormalDay,September,Night
B02512,40.7431,-73.9891,Sunday,0,1,NormalDay,September,Night
B02512,40.7431,-73.9845,Sunday,0,1,NormalDay,September,Night
B02512,40.7437,-73.9995,Sunday,0,1,NormalDay,September,Night
B02512,40.7439,-74.0069,Sunday,0,1,NormalDay,September,Night
B02512,40.7441,-73.9835,Sunday,0,1,NormalDay,September,Night
B02512,40.7443,-74.0002,Sunday,0,1,NormalDay,September,Night
B02512,40.7448,-73.5931,Sunday,0,1,NormalDay,September,Night
B02512,40.7449,-73.9212,Sunday,0,1,NormalDay,September,Night
B02512,40.7451,-74,Sunday,0,1,NormalDay,September,Night
B02512,40.7451,-73.9979,Sunday,0,1,NormalDay,September,Night
B02512,40.7451,-73.9879,Sunday,0,1,NormalDay,September,Night
B02512,40.7451,-73.9801,Sunday,0,1,NormalDay,September,Night
B02512,40.7492,-73.9961,Sunday,0,1,NormalDay,September,Night
B02512,40.7494,-73.9832,Sunday,0,1,NormalDay,September,Night
B02512,40.7507,-74.004,Sunday,0,1,NormalDay,September,Night
B02512,40.7507,-74.0036,Sunday,0,1,NormalDay,September,Night
B02512,40.752,-73.9856,Sunday,0,1,NormalDay,September,Night
B02512,40.7552,-73.9833,Sunday,0,1,NormalDay,September,Night
B02512,40.7556,-73.9868,Sunday,0,1,NormalDay,September,Night
B02512,40.7559,-73.9859,Sunday,0,1,NormalDay,September,Night
B02512,40.757,-73.9933,Sunday,0,1,NormalDay,September,Night
B02512,40.7591,-73.969,Sunday,0,1,NormalDay,September,Night
B02512,40.7592,-73.9166,Sunday,0,1,NormalDay,September,Night
B02512,40.7595,-73.9706,Sunday,0,1,NormalDay,September,Night
B02512,40.7597,-73.9841,Sunday,0,1,NormalDay,September,Night
B02512,40.761,-73.9846,Sunday,0,1,NormalDay,September,Night
B02512,40.7614,-73.924,Sunday,0,1,NormalDay,September,Night
B02512,40.7629,-73.97,Sunday,0,1,NormalDay,September,Night
B02512,40.763,-73.9718,Sunday,0,1,NormalDay,September,Night
B02512,40.7633,-73.9811,Sunday,0,1,NormalDay,September,Night
B02512,40.7637,-73.9876,Sunday,0,1,NormalDay,September,Night
B02512,40.7638,-73.7719,Sunday,0,1,NormalDay,September,Night
B02512,40.7647,-73.9957,Sunday,0,1,NormalDay,September,Night
B02512,40.7666,-73.9961,Sunday,0,1,NormalDay,September,Night
B02512,40.7691,-73.9821,Sunday,0,1,NormalDay,September,Night
B02512,40.7692,-73.8868,Sunday,0,1,NormalDay,September,Night
B02512,40.7709,-73.9612,Sunday,0,1,NormalDay,September,Night
B02512,40.7752,-73.9797,Sunday,0,1,NormalDay,September,Night
B02512,40.7766,-73.9527,Sunday,0,1,NormalDay,September,Night
B02512,40.7772,-73.9522,Sunday,0,1,NormalDay,September,Night
B02512,40.7774,-73.9791,Sunday,0,1,NormalDay,September,Night
B02512,40.7859,-73.9763,Sunday,0,1,NormalDay,September,Night
B02512,40.7926,-73.9678,Sunday,0,1,NormalDay,September,Night
B02512,40.8206,-74.0716,Sunday,0,1,NormalDay,September,Night
B02512,40.8407,-74.208,Sunday,0,1,NormalDay,September,Night
B02512,40.9881,-74.3242,Sunday,0,1,NormalDay,September,Night
B02512,41.0096,-73.6876,Sunday,0,1,NormalDay,September,Night
B02512,40.6447,-73.7823,Monday,1,1,NormalDay,September,Night
B02512,40.6447,-73.7821,Monday,1,1,NormalDay,September,Night
B02512,40.6448,-73.7818,Monday,1,1,NormalDay,September,Night
B02512,40.6722,-73.977,Monday,1,1,NormalDay,September,Night
B02512,40.6743,-73.9334,Monday,1,1,NormalDay,September,Night
B02512,40.6793,-74.0116,Monday,1,1,NormalDay,September,Night
B02512,40.6879,-74.1828,Monday,1,1,NormalDay,September,Night
B02512,40.6947,-74.1774,Monday,1,1,NormalDay,September,Night
B02512,40.7219,-73.9578,Monday,1,1,NormalDay,September,Night
B02512,40.7292,-73.9989,Monday,1,1,NormalDay,September,Night
B02512,40.7328,-73.9875,Monday,1,1,NormalDay,September,Night
B02512,40.7349,-74.0078,Monday,1,1,NormalDay,September,Night
B02512,40.7356,-74.0033,Monday,1,1,NormalDay,September,Night
B02512,40.7375,-73.9969,Monday,1,1,NormalDay,September,Night
B02512,40.7396,-74.002,Monday,1,1,NormalDay,September,Night
B02512,40.7398,-74.0061,Monday,1,1,NormalDay,September,Night
B02512,40.7408,-74.0049,Monday,1,1,NormalDay,September,Night
B02512,40.7458,-73.9996,Monday,1,1,NormalDay,September,Night
B02512,40.7552,-73.9868,Monday,1,1,NormalDay,September,Night
B02512,40.7591,-73.9801,Monday,1,1,NormalDay,September,Night
B02512,40.7638,-73.9962,Monday,1,1,NormalDay,September,Night
B02512,40.773,-73.9803,Monday,1,1,NormalDay,September,Night
B02512,40.6448,-73.7813,Tuesday,2,1,NormalDay,September,Night
B02512,40.6744,-73.9624,Tuesday,2,1,NormalDay,September,Night
B02512,40.6836,-73.973,Tuesday,2,1,NormalDay,September,Night
B02512,40.7006,-73.9944,Tuesday,2,1,NormalDay,September,Night
B02512,40.711,-74.0071,Tuesday,2,1,NormalDay,September,Night
B02512,40.7133,-73.9404,Tuesday,2,1,NormalDay,September,Night
B02512,40.7162,-74.0043,Tuesday,2,1,NormalDay,September,Night
B02512,40.7195,-74.0052,Tuesday,2,1,NormalDay,September,Night
B02512,40.722,-74.0028,Tuesday,2,1,NormalDay,September,Night
B02512,40.7275,-73.9853,Tuesday,2,1,NormalDay,September,Night
B02512,40.7288,-73.99,Tuesday,2,1,NormalDay,September,Night
B02512,40.7337,-74.0064,Tuesday,2,1,NormalDay,September,Night
B02512,40.7378,-73.9976,Tuesday,2,1,NormalDay,September,Night
B02512,40.7401,-74.0073,Tuesday,2,1,NormalDay,September,Night
B02512,40.7503,-74.0025,Tuesday,2,1,NormalDay,September,Night
B02512,40.753,-73.9753,Tuesday,2,1,NormalDay,September,Night
B02512,40.7558,-73.9874,Tuesday,2,1,NormalDay,September,Night
B02512,40.7572,-73.9857,Tuesday,2,1,NormalDay,September,Night
B02512,40.7611,-73.9791,Tuesday,2,1,NormalDay,September,Night
B02512,40.7625,-73.9779,Tuesday,2,1,NormalDay,September,Night
B02512,40.8133,-73.9515,Tuesday,2,1,NormalDay,September,Night
B02512,40.6894,-73.9694,Wednesday,3,1,NormalDay,September,Night
B02512,40.6909,-74.178,Wednesday,3,1,NormalDay,September,Night
B02512,40.7079,-74.0046,Wednesday,3,1,NormalDay,September,Night
B02512,40.7095,-73.9517,Wednesday,3,1,NormalDay,September,Night
B02512,40.71,-73.9626,Wednesday,3,1,NormalDay,September,Night
B02512,40.71,-73.9624,Wednesday,3,1,NormalDay,September,Night
B02512,40.7101,-73.9628,Wednesday,3,1,NormalDay,September,Night
B02512,40.716,-73.5991,Wednesday,3,1,NormalDay,September,Night
B02512,40.7181,-73.9525,Wednesday,3,1,NormalDay,September,Night
B02512,40.7191,-74.0051,Wednesday,3,1,NormalDay,September,Night
B02512,40.7197,-73.9872,Wednesday,3,1,NormalDay,September,Night
B02512,40.7207,-73.985,Wednesday,3,1,NormalDay,September,Night
B02512,40.7247,-73.9956,Wednesday,3,1,NormalDay,September,Night
B02512,40.725,-73.9843,Wednesday,3,1,NormalDay,September,Night
B02512,40.7257,-74.0055,Wednesday,3,1,NormalDay,September,Night
B02512,40.7304,-73.9903,Wednesday,3,1,NormalDay,September,Night
B02512,40.7337,-74.0063,Wednesday,3,1,NormalDay,September,Night
B02512,40.7341,-73.9895,Wednesday,3,1,NormalDay,September,Night
B02512,40.7357,-73.8969,Wednesday,3,1,NormalDay,September,Night
B02512,40.7399,-74.0069,Wednesday,3,1,NormalDay,September,Night
B02512,40.7421,-74.0058,Wednesday,3,1,NormalDay,September,Night
B02512,40.7424,-74.0039,Wednesday,3,1,NormalDay,September,Night
B02512,40.7491,-73.9883,Wednesday,3,1,NormalDay,September,Night
B02512,40.7552,-73.9756,Wednesday,3,1,NormalDay,September,Night
B02512,40.7574,-73.9718,Wednesday,3,1,NormalDay,September,Night
B02512,40.759,-73.9798,Wednesday,3,1,NormalDay,September,Night
B02512,40.7598,-73.9961,Wednesday,3,1,NormalDay,September,Night
B02512,40.7605,-73.9836,Wednesday,3,1,NormalDay,September,Night
B02512,40.761,-73.999,Wednesday,3,1,NormalDay,September,Night
B02512,40.7624,-73.9859,Wednesday,3,1,NormalDay,September,Night
B02512,40.7629,-73.9967,Wednesday,3,1,NormalDay,September,Night
B02512,40.7632,-73.983,Wednesday,3,1,NormalDay,September,Night
B02512,40.764,-73.982,Wednesday,3,1,NormalDay,September,Night
B02512,40.7643,-73.9792,Wednesday,3,1,NormalDay,September,Night
B02512,40.6763,-73.9801,Thursday,4,1,NormalDay,September,Night
B02512,40.695,-74.1781,Thursday,4,1,NormalDay,September,Night
B02512,40.6952,-74.1784,Thursday,4,1,NormalDay,September,Night
B02512,40.7027,-73.9267,Thursday,4,1,NormalDay,September,Night
B02512,40.708,-74.0094,Thursday,4,1,NormalDay,September,Night
B02512,40.7118,-73.951,Thursday,4,1,NormalDay,September,Night
B02512,40.7187,-73.957,Thursday,4,1,NormalDay,September,Night
B02512,40.7196,-74.0045,Thursday,4,1,NormalDay,September,Night
B02512,40.7197,-74.0032,Thursday,4,1,NormalDay,September,Night
B02512,40.7221,-74.004,Thursday,4,1,NormalDay,September,Night
B02512,40.7294,-73.9895,Thursday,4,1,NormalDay,September,Night
B02512,40.7298,-73.9911,Thursday,4,1,NormalDay,September,Night
B02512,40.7334,-74.0027,Thursday,4,1,NormalDay,September,Night
B02512,40.7356,-74.0027,Thursday,4,1,NormalDay,September,Night
B02512,40.7363,-74.0032,Thursday,4,1,NormalDay,September,Night
B02512,40.7373,-73.9799,Thursday,4,1,NormalDay,September,Night
B02512,40.7395,-74.0018,Thursday,4,1,NormalDay,September,Night
B02512,40.7401,-73.9921,Thursday,4,1,NormalDay,September,Night
B02512,40.7414,-74.0039,Thursday,4,1,NormalDay,September,Night
B02512,40.7433,-74.0036,Thursday,4,1,NormalDay,September,Night
B02512,40.7439,-73.9852,Thursday,4,1,NormalDay,September,Night
B02512,40.7452,-73.9963,Thursday,4,1,NormalDay,September,Night
B02512,40.747,-74.0047,Thursday,4,1,NormalDay,September,Night
B02512,40.7497,-73.9879,Thursday,4,1,NormalDay,September,Night
B02512,40.7505,-74.0022,Thursday,4,1,NormalDay,September,Night
B02512,40.7561,-73.987,Thursday,4,1,NormalDay,September,Night
B02512,40.7607,-73.9782,Thursday,4,1,NormalDay,September,Night
B02512,40.7609,-73.9787,Thursday,4,1,NormalDay,September,Night
B02512,40.7626,-73.9862,Thursday,4,1,NormalDay,September,Night
B02512,40.7632,-73.9853,Thursday,4,1,NormalDay,September,Night
B02512,40.7737,-73.9548,Thursday,4,1,NormalDay,September,Night
B02512,40.8089,-73.9384,Thursday,4,1,NormalDay,September,Night
B02512,40.813,-73.9441,Thursday,4,1,NormalDay,September,Night
B02512,40.6705,-73.9854,Sunday,0,2,NormalDay,September,Night
B02512,40.6776,-73.9482,Sunday,0,2,NormalDay,September,Night
B02512,40.6807,-73.9769,Sunday,0,2,NormalDay,September,Night
B02512,40.6825,-73.9817,Sunday,0,2,NormalDay,September,Night
B02512,40.6903,-73.9922,Sunday,0,2,NormalDay,September,Night
B02512,40.7005,-73.9231,Sunday,0,2,NormalDay,September,Night
B02512,40.705,-73.928,Sunday,0,2,NormalDay,September,Night
B02512,40.7064,-73.9504,Sunday,0,2,NormalDay,September,Night
B02512,40.7145,-74.0001,Sunday,0,2,NormalDay,September,Night
B02512,40.7145,-73.9419,Sunday,0,2,NormalDay,September,Night
B02512,40.7159,-74.0013,Sunday,0,2,NormalDay,September,Night
B02512,40.7162,-74.0108,Sunday,0,2,NormalDay,September,Night
B02512,40.7178,-73.9894,Sunday,0,2,NormalDay,September,Night
B02512,40.718,-73.9575,Sunday,0,2,NormalDay,September,Night
B02512,40.7194,-74.0048,Sunday,0,2,NormalDay,September,Night
B02512,40.7197,-73.9994,Sunday,0,2,NormalDay,September,Night
B02512,40.7208,-73.9878,Sunday,0,2,NormalDay,September,Night
B02512,40.7209,-73.9878,Sunday,0,2,NormalDay,September,Night
B02512,40.7213,-73.9887,Sunday,0,2,NormalDay,September,Night
B02512,40.7226,-73.9879,Sunday,0,2,NormalDay,September,Night
B02512,40.7245,-73.9907,Sunday,0,2,NormalDay,September,Night
B02512,40.7259,-73.9898,Sunday,0,2,NormalDay,September,Night
B02512,40.7261,-73.9919,Sunday,0,2,NormalDay,September,Night
B02512,40.7264,-74.0089,Sunday,0,2,NormalDay,September,Night
B02512,40.7273,-73.9886,Sunday,0,2,NormalDay,September,Night
B02512,40.728,-73.999,Sunday,0,2,NormalDay,September,Night
B02512,40.7284,-73.9999,Sunday,0,2,NormalDay,September,Night
B02512,40.7306,-73.9987,Sunday,0,2,NormalDay,September,Night
B02512,40.7309,-74.0049,Sunday,0,2,NormalDay,September,Night
B02512,40.7315,-73.9886,Sunday,0,2,NormalDay,September,Night
B02512,40.7318,-73.984,Sunday,0,2,NormalDay,September,Night
B02512,40.732,-74.0037,Sunday,0,2,NormalDay,September,Night
B02512,40.7327,-73.9878,Sunday,0,2,NormalDay,September,Night
B02512,40.7334,-73.9918,Sunday,0,2,NormalDay,September,Night
B02512,40.7336,-74.1636,Sunday,0,2,NormalDay,September,Night
B02512,40.7337,-74.0027,Sunday,0,2,NormalDay,September,Night
B02512,40.7394,-74.0018,Sunday,0,2,NormalDay,September,Night
B02512,40.74,-74.0061,Sunday,0,2,NormalDay,September,Night
B02512,40.7405,-74.0076,Sunday,0,2,NormalDay,September,Night
B02512,40.7405,-74.0065,Sunday,0,2,NormalDay,September,Night
B02512,40.7415,-74.005,Sunday,0,2,NormalDay,September,Night
B02512,40.7417,-73.9893,Sunday,0,2,NormalDay,September,Night
B02512,40.7419,-74.0038,Sunday,0,2,NormalDay,September,Night
B02512,40.742,-74.0039,Sunday,0,2,NormalDay,September,Night
B02512,40.7422,-74.0043,Sunday,0,2,NormalDay,September,Night
B02512,40.7422,-74.0041,Sunday,0,2,NormalDay,September,Night
B02512,40.7426,-73.9942,Sunday,0,2,NormalDay,September,Night
B02512,40.7433,-74.0075,Sunday,0,2,NormalDay,September,Night
B02512,40.7441,-74.0067,Sunday,0,2,NormalDay,September,Night
B02512,40.7442,-73.9843,Sunday,0,2,NormalDay,September,Night
B02512,40.7443,-74.0067,Sunday,0,2,NormalDay,September,Night
B02512,40.7478,-73.9868,Sunday,0,2,NormalDay,September,Night
B02512,40.7482,-73.9965,Sunday,0,2,NormalDay,September,Night
B02512,40.7501,-74.0025,Sunday,0,2,NormalDay,September,Night
B02512,40.7521,-73.9833,Sunday,0,2,NormalDay,September,Night
B02512,40.7551,-73.9903,Sunday,0,2,NormalDay,September,Night
B02512,40.7577,-73.9674,Sunday,0,2,NormalDay,September,Night
B02512,40.7594,-73.9723,Sunday,0,2,NormalDay,September,Night
B02512,40.7605,-73.9622,Sunday,0,2,NormalDay,September,Night
B02512,40.7611,-73.9091,Sunday,0,2,NormalDay,September,Night
B02512,40.7634,-73.963,Sunday,0,2,NormalDay,September,Night
B02512,40.764,-73.9731,Sunday,0,2,NormalDay,September,Night
B02512,40.7642,-73.9779,Sunday,0,2,NormalDay,September,Night
B02512,40.7651,-73.9877,Sunday,0,2,NormalDay,September,Night
B02512,40.7654,-73.9666,Sunday,0,2,NormalDay,September,Night
B02512,40.771,-73.9873,Sunday,0,2,NormalDay,September,Night
B02512,40.7725,-73.9773,Sunday,0,2,NormalDay,September,Night
B02512,40.7764,-73.9525,Sunday,0,2,NormalDay,September,Night
B02512,40.787,-73.9448,Sunday,0,2,NormalDay,September,Night
B02512,40.8288,-73.9485,Sunday,0,2,NormalDay,September,Night
B02512,40.8635,-74.3938,Sunday,0,2,NormalDay,September,Night
B02512,40.8814,-74.2282,Sunday,0,2,NormalDay,September,Night
B02512,40.8999,-73.8677,Sunday,0,2,NormalDay,September,Night
B02512,40.645,-73.7819,Monday,1,2,NormalDay,September,Night
B02512,40.6614,-73.9409,Monday,1,2,NormalDay,September,Night
B02512,40.7191,-74.005,Monday,1,2,NormalDay,September,Night
B02512,40.7195,-73.9893,Monday,1,2,NormalDay,September,Night
B02512,40.7225,-73.9881,Monday,1,2,NormalDay,September,Night
B02512,40.7228,-73.9852,Monday,1,2,NormalDay,September,Night
B02512,40.7251,-73.9781,Monday,1,2,NormalDay,September,Night
B02512,40.7375,-73.9969,Monday,1,2,NormalDay,September,Night
